timestamp,gpu_dedicated_gib,gpu_shared_gib,gpu_committed_gib,disk_write_mbs,disk_read_mbs,commit_charge_gib,free_ram_gib,process_working_set_gib,process_private_gib,process_read_mbs,process_write_mbs
2026-08-31T14:10:22.5887303+02:00,60.708,19.764,80.528,0.0,0.0,117.286,1.385,50.705,83.494,0.0,0.0
2026-08-31T14:10:25.2799555+02:00,60.708,19.764,80.528,0.0,0.0,117.247,1.393,50.705,83.494,0.0,0.0
2026-08-31T14:10:28.0731793+02:00,60.708,19.764,80.528,0.0,0.0,117.539,1.230,50.815,83.605,0.0,0.0
2026-08-31T14:10:30.7939359+02:00,60.708,19.764,80.528,0.3,0.3,117.385,1.251,50.817,83.607,0.0,0.0
2026-08-31T14:10:33.4769321+02:00,60.708,19.764,80.528,0.0,0.2,117.385,1.263,50.817,83.607,0.0,0.0
2026-08-31T14:10:36.1946867+02:00,60.708,19.764,80.528,0.0,0.3,117.382,1.266,50.817,83.607,0.0,0.0
2026-08-31T14:10:38.9856695+02:00,60.708,19.764,80.528,0.0,0.0,117.544,1.222,50.817,83.607,0.0,0.0
2026-08-31T14:10:41.6773271+02:00,60.708,19.764,80.528,0.0,0.0,117.376,1.263,50.817,83.607,0.0,0.0
2026-08-31T14:10:44.4369125+02:00,60.708,19.764,80.528,0.0,0.0,117.375,1.268,50.817,83.607,0.0,0.0
2026-08-31T14:10:47.0827386+02:00,60.708,19.764,80.528,0.0,0.0,117.693,1.036,51.044,83.884,0.0,0.0
2026-08-31T14:10:49.7145014+02:00,60.708,19.764,80.528,0.0,0.2,117.644,1.045,51.044,83.884,0.0,0.0
2026-08-31T14:10:52.3430651+02:00,60.708,19.764,80.528,0.0,0.1,117.522,1.162,50.924,83.763,0.0,0.1
2026-08-31T14:10:55.0198357+02:00,60.708,19.764,80.528,0.0,0.0,117.528,1.159,50.926,83.766,0.0,0.0
2026-08-31T14:10:57.7151870+02:00,60.708,19.764,80.528,0.1,0.2,117.699,1.115,50.926,83.766,0.0,0.0
2026-08-31T14:11:00.4250924+02:00,60.708,19.764,80.528,0.0,2.9,117.532,1.149,50.926,83.766,0.0,0.0
2026-08-31T14:11:03.1188171+02:00,60.708,19.764,80.528,0.0,0.0,117.530,1.154,50.926,83.766,0.0,0.0
2026-08-31T14:11:05.7646385+02:00,60.585,14.238,75.723,0.0,1.4,108.693,10.003,41.384,74.985,0.0,0.0
2026-08-31T14:11:08.3961810+02:00,0.860,0.175,1.091,0.0,41.9,37.090,27.381,24.890,3.949,0.0,0.0
2026-08-31T14:11:11.0268749+02:00,0.860,0.175,1.091,0.9,0.1,36.815,45.696,6.390,3.859,0.0,0.0
2026-08-31T14:11:13.6542587+02:00,0.860,0.175,1.091,0.0,0.1,32.944,52.555,0.000,0.000,0.0,0.0
